item_name,shop_name,city,address,price,category,lat,lon
Bottle of water,TH-228-DH704-Ấp Hoà Cường-Xã Minh Hoà-Huyện Dầu Tiếng-Bình Dương-0372712225,Binh Duong Province,,286000,convenience,11.4487753,106.4861297
,ĐL-Chí Trang-DH704-Ấp Hoà Cường-Xã Minh Hoà-Huyện Dầu Tiếng-Bình Dương-0911981362,Binh Duong Province,,78000,yes,11.4495392,106.4866912
Instant noodles,TH-Cô Siểu-DH704-Ấp Hoà Cường-Xã Minh Hoà-Huyện Dầu Tiếng-Bình Dương-03344929865,Binh Duong Province,,454000,convenience,11.4503429,106.4873724
Bottle of water,TH-Cô Gấm-DH704-Ấp Hoà Hiệp-Xã Minh Hoà-Huyện Dầu Tiếng-Bình Dương-0367049187,Binh Duong Province,,375000,convenience,11.4637193,106.4970526
Bottle of water,TH-Huy Ngọc-DH704-Ấp Hoà Hiệp-Xã Minh Hoà-Huyện Dầu Tiếng-Bình Dương-0343631692,Binh Duong Province,,224000,convenience,11.4611583,106.4962948
Soft drink,TH-Cô Huyền-DH704-Ấp Hoà Hiệp-Xã Minh Hoà-Huyện Dầu Tiếng-Bình Dương-0971194727,Binh Duong Province,,287000,convenience,11.4623762,106.4972589
Soft drink,TH-Trung Thảo-DH704-Ấp Hoà Hiệp-Xã Minh Hoà-Huyện Dầu Tiếng-Bình Dương-0368954708,Binh Duong Province,,119000,convenience,11.4636098,106.4971844
Snack,TH-Trâm-Chợ Minh Hoà-DH749B-Ấp Hoà Cường-Xã Minh Hoà-Huyện Dầu Tiếng-Bình Dương-0338357300,Binh Duong Province,,188000,convenience,11.446308,106.4830904
Soft drink,TH-Cô Hằng-DH749B-Ấp Hoà Cường-Xã Minh Hoà-Huyện Dầu Tiếng-Bình Dương-02743545161,Binh Duong Province,,337000,convenience,11.44628,106.4837907
Bottle of water,TH-Cô Sen-DH749B-Ấp Hoà Cường-Xã Minh Hoà-Huyện Dầu Tiếng-Bình Dương,Binh Duong Province,,417000,convenience,11.4464004,106.4837075
Instant noodles,Unknown Shop,Binh Duong Province,,204000,convenience,11.4459619,106.482825
Instant noodles,TH-Minh Thơ-Chợ Minh Hoà-DH749B-Ấp Hoà Cường-Xã Minh Hoà-Huyện Dầu Tiếng-Bình Dương,Binh Duong Province,,442000,convenience,11.446504,106.4831512
Soft drink,Unknown Shop,Binh Duong Province,,442000,convenience,11.4502715,106.4784145
Snack,TH-Ngọc Như-DH749B-Ấp Hoà Cường-Xã Minh Hoà-Huyện Dầu Tiếng-Bình Dương,Binh Duong Province,,381000,convenience,11.4503175,106.478053
,ĐL-Cô Thuỷ-DH749B-Ấp Hoà Cường-Xã Minh Hoà-Huyện Dầu Tiếng-Bình Dương-0917199188,Binh Duong Province,,239000,yes,11.4412782,106.4799373
Soft drink,Unknown Shop,Binh Duong Province,,367000,convenience,11.3797497,106.5162361
Instant noodles,TH-Hiền-DT749A- Ấp Căm Xe- Minh Thạnh- Dầu Tiếng- Bình Dương-0332706225,Binh Duong Province,,205000,convenience,11.3789272,106.5162398
Instant noodles,TH-Hoa Giấy-DT749A- Ấp Căm Xe- Minh Thạnh- Dầu Tiếng- Bình Dương-0383444905,Binh Duong Province,,116000,convenience,11.3767363,106.5126839
Bottle of water,TH-Lộc Tiên-DT749A- Ấp Căm Xe- Minh Thạnh- Dầu Tiếng- Bình Dương-0398124648,Binh Duong Province,,491000,convenience,11.3796819,106.5162234
Instant noodles,TH-Thuỷ-DT749B- Long Hoà- Dầu Tiếng- Bình Dương-0948145881,Binh Duong Province,,349000,convenience,11.3462657,106.4853311
Instant noodles,Unknown Shop,Binh Duong Province,,324000,convenience,11.3467359,106.4857157
Instant noodles,TH-Bảo Ngân-DT749A- Long Hoà- Dầu Tiếng- Bình Dương-0933348921,Binh Duong Province,,231000,convenience,11.346771,106.485711
Snack,TH-Thanh Hiền-DT749B- Long Hoà- Dầu Tiếng- Bình Dương-0917498940,Binh Duong Province,,174000,convenience,11.3446122,106.4837959
Bottle of water,TH-Thiên Phúc-DT749B-Ấp Tân Hoà- Long Hoà- Dầu Tiếng- Bình Dương-0394980588,Binh Duong Province,,62000,convenience,11.3307818,106.4765011
Instant noodles,TH-Sao Mai-DT749B-Ấp Tân Hoà- Long Hoà- Dầu Tiếng- Bình Dương-0911552681,Binh Duong Province,,392000,convenience,11.332686,106.4772778
Snack,TH-Út Thuỳ-DT749B-Ấp Tân Hoà- Long Hoà- Dầu Tiếng- Bình Dương-0984370299,Binh Duong Province,,213000,convenience,11.3324959,106.4772246
Soft drink,TH-Cô Bảy-DT749B-Ấp Tân Hoà- Long Hoà- Dầu Tiếng- Bình Dương-0917733969,Binh Duong Province,,369000,convenience,11.3329637,106.4773552
Instant noodles,TH-Cô Thuỷ-DT749B-Ấp Tân Hoà- Long Hoà- Dầu Tiếng- Bình Dương-0981925778,Binh Duong Province,,188000,convenience,11.3273304,106.4751478
Snack,TH-Tươi-Ấp Hiệp Lộc- Định Hiệp-- Dầu Tiếng-Bình Dương-0384646694,Binh Duong Province,,219000,convenience,11.3208974,106.4680754
Snack,TH-Thảo Hiền-DT749B-Ấp Tiên Phong- Long Hoà- Dầu Tiếng- Bình Dương-0358706970,Binh Duong Province,,157000,convenience,11.3227778,106.4784062
Instant noodles,Unknown Shop,Binh Duong Province,,406000,convenience,11.3253787,106.4767905
Soft drink,TH-Thảo-DT749B-Ấp Thị Tính- Long Hoà- Dầu Tiếng- Bình Dương-0938008711,Binh Duong Province,,362000,convenience,11.3238159,106.4775453
Snack,TH-Hoà Thành-DT749B-Ấp Thị Tính- Long Hoà- Dầu Tiếng- Bình Dương-0942570080,Binh Duong Province,,189000,convenience,11.320673,106.4815182
Instant noodles,TH-Hậu Loan-DT749B-Ấp Thị Tính- Long Hoà- Dầu Tiếng- Bình Dương-0963253012,Binh Duong Province,,453000,convenience,11.3200931,106.4824635
Snack,TH-Ngọc Hiền-DT749B-Ấp Thị Tính- Long Hoà- Dầu Tiếng- Bình Dương,Binh Duong Province,,269000,convenience,11.3192093,106.4837809
Instant noodles,TH-Cô Điệp-DT749B-Ấp Thị Tính- Long Hoà- Dầu Tiếng- Bình Dương-0337545709,Binh Duong Province,,491000,convenience,11.3187414,106.4844291
Soft drink,TH-Thu Thảo-DT749B-Ấp Thị Tính- Long Hoà- Dầu Tiếng- Bình Dương -0978015773,Binh Duong Province,,204000,convenience,11.3165505,106.4878246
Instant noodles,TH-Thuỷ-DT749B-Ấp Tiên Phong- Long Hoà- Dầu Tiếng- Bình Dương-0772949939,Binh Duong Province,,55000,convenience,11.3187261,106.4844233
Soft drink,TH-Long Hương-DT749B-Ấp Thị Tính- Long Hoà- Dầu Tiếng- Bình Dương,Binh Duong Province,,478000,convenience,11.3176275,106.4862439
Soft drink,TH-Út Lan-DT749B-Ấp Thị Tính- Long Hoà- Dầu Tiếng- Bình Dương-0963703978,Binh Duong Province,,416000,convenience,11.3158704,106.4889179
Bottle of water,TH-Ngọc Hồng-DT749B-Ấp Thị Tính- Long Hoà- Dầu Tiếng- Bình Dương-0908415131,Binh Duong Province,,254000,convenience,11.318266,106.4852065
,ĐL-Hùng Hoa-DT749B-Ấp Điền- Long Hoà- Dầu Tiếng- Bình Dương-0977717911,Binh Duong Province,,383000,yes,11.3150255,106.4903872
Instant noodles,TH-Cô Tuyền-Ấp Tân Bình- Minh Tân- Dầu Tiếng-0392903969,Binh Duong Province,,268000,convenience,11.4225163,106.4650427
Soft drink,TH-Cô Thu-Ấp Tân Bình- Minh Tân- Dầu Tiếng,Binh Duong Province,,242000,convenience,11.4208678,106.4636643
Bottle of water,TH-Ngọc Sơn-Ấp Tân Bình- Minh Tân- Dầu Tiếng-0372058048,Binh Duong Province,,359000,convenience,11.4212245,106.4640328
Instant noodles,TH-Thanh Trà-Ấp Tân Bình- Minh Tân- Dầu Tiếng-0383050451,Binh Duong Province,,355000,convenience,11.4193673,106.462505
Instant noodles,TH-Cô Hương-Ấp Tân Thanh- Minh Tân- Dầu Tiếng-0392090426,Binh Duong Province,,339000,convenience,11.4191165,106.4623398
Snack,TH-Cô Hà-Ấp Tân Thanh- Minh Tân- Dầu Tiếng,Binh Duong Province,,117000,convenience,11.4185696,106.4617946
Instant noodles,TH-Tùng Sương-Ấp Tân Thanh- Minh Tân- Dầu Tiếng-02743545690,Binh Duong Province,,96000,convenience,11.4181233,106.4615249
Snack,TH-Thuỷ-Ấp Tân Thanh- Minh Tân- Dầu Tiếng-02743545725,Binh Duong Province,,159000,convenience,11.4171455,106.4607845
Bottle of water,TH-Ngọc Thảo-Ấp Tân Thanh- Minh Tân- Dầu Tiếng,Binh Duong Province,,306000,convenience,11.4175908,106.4610795
Bottle of water,TH-Thanh-Ấp Tân Thanh- Minh Tân- Dầu Tiếng,Binh Duong Province,,479000,convenience,11.4153383,106.4595187
,Chợ-Minh Tân-Ấp Tân Thanh- Minh Tân- Dầu Tiếng,Binh Duong Province,,272000,yes,11.4143821,106.4601091
Soft drink,TH-Phương Quỳnh-Ấp Tân Phú- Minh Tân- Dầu Tiếng-0703955270,Binh Duong Province,,186000,convenience,11.4109271,106.4557203
Snack,TH-Bảo Trâm-Ấp Tân Phú- Minh Tân- Dầu Tiếng-0976727610,Binh Duong Province,,453000,convenience,11.4108287,106.4556239
Snack,Unknown Shop,Binh Duong Province,,90000,convenience,11.4092532,106.4542703
Bottle of water,TH-Hữu Phước-Ấp Tân Phú- Minh Tân- Dầu Tiếng,Binh Duong Province,,89000,convenience,11.4091791,106.4541499
Soft drink,TH-Kim Liên-Ấp Tân Phú- Minh Tân- Dầu Tiếng-0978146696,Binh Duong Province,,411000,convenience,11.406416,106.4518607
Instant noodles,TH-Hải Hà-Ấp Tân Đức- Minh Tân- Dầu Tiếng-0384631751,Binh Duong Province,,190000,convenience,11.4058553,106.4513108
Instant noodles,TH-Út Hạnh-Ấp Tân Phú- Minh Tân- Dầu Tiếng,Binh Duong Province,,435000,convenience,11.4089792,106.4540294
Snack,TH-Ứng Phú-Ấp Tân Phú- Minh Tân- Dầu Tiếng-0971512218,Binh Duong Province,,301000,convenience,11.4060368,106.4514494
Bottle of water,TH- Thảo-Ấp Tân Đức- Minh Tân- Dầu Tiếng-0916998677,Binh Duong Province,,214000,convenience,11.405814,106.45127
Bottle of water,TH-Chánh-Ấp Tân Đức- Minh Tân- Dầu Tiếng-02743545059,Binh Duong Province,,233000,convenience,11.4057308,106.4512004
Snack,TH-Cô Công-Ấp Tân Đức- Minh Tân- Dầu Tiếng-0395952358,Binh Duong Province,,322000,convenience,11.4054981,106.4510264
,ĐL-Bảy Thắm-Ấp Tân Đức- Minh Tân- Dầu Tiếng-0982445339,Binh Duong Province,,458000,yes,11.4054782,106.4509759
Instant noodles,TH-Chú Hên-Ấp Tân Đức- Minh Tân- Dầu Tiếng,Binh Duong Province,,379000,convenience,11.4048973,106.4504952
Snack,TH-Bình Lý-Ấp Tân Đức- Minh Tân- Dầu Tiếng-0964468819,Binh Duong Province,,311000,convenience,11.4060319,106.4497
Instant noodles,TH-Thuỷ Linh-Ấp Tân Đức- Minh Tân- Dầu Tiếng-0373993348,Binh Duong Province,,429000,convenience,11.4042954,106.449953
Instant noodles,TH-Hoà-Ấp Tân Đức- Minh Tân- Dầu Tiếng-0358753425,Binh Duong Province,,156000,convenience,11.4022771,106.4482251
,ĐL-Thạnh Thuận-Ấp Tân Đức- Minh Tân- Dầu Tiếng-0919924622,Binh Duong Province,,312000,yes,11.4011238,106.4470573
Soft drink,Unknown Shop,Binh Duong Province,,232000,convenience,11.4007974,106.4468371
,KDT-Đot ChamPa-Ấp Tân Đức- Minh Tân- Dầu Tiếng,Binh Duong Province,,75000,yes,11.4089944,106.4235829
Snack,Unknown Shop,Binh Duong Province,,468000,convenience,11.3742309,106.43785
Soft drink,TH-Loan-Ấp An Thới-Định An-Dầu Tiếng,Binh Duong Province,,55000,convenience,11.3730031,106.4385873
Instant noodles,TH-7 tơ-Ấp An Thới-Định An-Dầu Tiếng-0366736945,Binh Duong Province,,433000,convenience,11.3728714,106.4386808
Bottle of water,Unknown Shop,Binh Duong Province,,458000,convenience,11.3719083,106.4363689
Instant noodles,Th-Trọng Quế-Ấp Tân Đức- Minh Tân- Dầu Tiếng-0947753667,Binh Duong Province,,364000,convenience,11.4018306,106.4343375
Bottle of water,TH-Trọng Hoà-Ấp Tân Tiến- Minh Tân- Dầu Tiếng,Binh Duong Province,,482000,convenience,11.3968951,106.443505
Soft drink,Unknown Shop,Binh Duong Province,,327000,convenience,11.3755523,106.4368868
Soft drink,TH-Thuý Kiều-Ấp Tân Tiến- Minh Tân- Dầu Tiếng-0354513190,Binh Duong Province,,431000,convenience,11.395797,106.4424782
Soft drink,TH-Anh Danh-Ấp An Thới-Định An-Dầu Tiếng-0384756738,Binh Duong Province,,182000,convenience,11.3759423,106.4364395
Bottle of water,Unknown Shop,Binh Duong Province,,423000,convenience,11.3720806,106.4371282
Soft drink,Unknown Shop,Binh Duong Province,,383000,convenience,11.3712787,106.4373176
Bottle of water,TH-Kim Ngân-Ấp Định Thới-Định An-Dầu Tiếng-0389151447,Binh Duong Province,,347000,convenience,11.3717594,106.4361114
Soft drink,Unknown Shop,Binh Duong Province,,328000,convenience,11.3717613,106.4358022
Soft drink,TH-Chú Khiêm-Ấp Định Thới-Định An-Dầu Tiếng-0365073404,Binh Duong Province,,286000,convenience,11.3717376,106.4357051
Instant noodles,TH-Trang-Ấp Định Thới-Định An-Dầu Tiếng-0358623951,Binh Duong Province,,217000,convenience,11.3715143,106.4346925
,ĐL-Hoàng Sa-Ấp Định Thới-Định An-Dầu Tiếng,Binh Duong Province,,407000,yes,11.3713423,106.4341171
,ĐL-Sơn Trà-Ấp Định Thới-Định An-Dầu Tiếng-0968119047,Binh Duong Province,,462000,yes,11.3712771,106.4337998
Bottle of water,TH-Nguyễn Cường-Ấp Bình Thới-Định An-Dầu Tiếng-0784297900,Binh Duong Province,,151000,convenience,11.3698917,106.4281745
Instant noodles,TH-Hồng Hải-Ấp Bình Thới-Định An-Dầu Tiếng-0986713994,Binh Duong Province,,264000,convenience,11.3678403,106.437588
Bottle of water,TH-Huyền-Ấp An Phước-Định An-Dầu Tiếng-0347269238,Binh Duong Province,,314000,convenience,11.3447334,106.41759
,Unknown Shop,Binh Duong Province,,419000,yes,11.343696,106.4173148
Snack,TH-Hậu-Ấp An Phước-Định An-Dầu Tiếng-0375178600,Binh Duong Province,,121000,convenience,11.3435513,106.4172604
Snack,TH-Nhật Tân-Ấp An Phước-Định An-Dầu Tiếng-0774366690,Binh Duong Province,,274000,convenience,11.343269,106.4172335
Soft drink,TH-Cô Năm-Ấp An Phước-Định An-Dầu Tiếng-0338580161,Binh Duong Province,,82000,convenience,11.3427195,106.4170165
Bottle of water,TH-Nga-Ấp An Phước-Định An-Dầu Tiếng,Binh Duong Province,,459000,convenience,11.34076,106.4164761
Bottle of water,TH-Bích Thuận-Ấp Chiến Thắng-Định An-Dầu Tiếng-0977002141,Binh Duong Province,,332000,convenience,11.3400971,106.4167065
Soft drink,Unknown Shop,Binh Duong Province,,367000,convenience,11.337391,106.4173539
,Unknown Shop,Binh Duong Province,,377000,yes,11.3100543,106.4242945
Instant noodles,TH-Phượng Phát-DH304- Ấp Hiệp Phước- Định Hiệp-Dầu Tiếng-Bình Dương-0909431444,Binh Duong Province,,67000,convenience,11.3068897,106.4250845
Soft drink,TH-Ba Tài-DH304- Định Hiệp-Dầu Tiếng-Bình Dương-0349636215,Binh Duong Province,,307000,convenience,11.310832,106.4240042
Bottle of water,TH-Khánh Dót-DH304- Ấp Hiệp Phước- Định Hiệp-Dầu Tiếng-Bình Dương-0374969279,Binh Duong Province,,429000,convenience,11.3069704,106.425092
Soft drink,TH-Nhàn-Ấp Chiến Thắng-Định An-Dầu Tiếng-0966916738,Binh Duong Province,,102000,convenience,11.3403663,106.4157793
,ĐL-Minh Uyên-Ấp Chiến Thắng-Định An-Dầu Tiếng-0357610882,Binh Duong Province,,471000,yes,11.3396527,106.4142913
Instant noodles,Unknown Shop,Binh Duong Province,,402000,convenience,11.3394289,106.4139612
Snack,Unknown Shop,Binh Duong Province,,392000,convenience,11.3378298,106.4106762
Soft drink,TH-Thanh Nghĩ-Ấp Định Lộc-Định Hiệp-Dầu Tiếng,Binh Duong Province,,199000,convenience,11.3203724,106.3891135
Soft drink,TH-Cô Lài-133 Lê Hồng Phong-KP5-TT.Dầu Tiếng-Bình Dương-0944007268,Binh Duong Province,,438000,convenience,11.293412,106.3821783
Instant noodles,TH-Cô Thu-KP5-TT.Dầu Tiếng-Bình Dương-0974819570,Binh Duong Province,,481000,convenience,11.2944887,106.3866135
Soft drink,TH-Ngọc Hiền-43 Đường 13 Tháng 3-KP5-TT.Dầu Tiếng-Bình Dương-0964601206,Binh Duong Province,,310000,convenience,11.2826895,106.3764385
Snack,TH-Tuyết Lệ- 45 Đường 13 Tháng 3-KP5-TT.Dầu Tiếng-Bình Dương-0988535845,Binh Duong Province,,282000,convenience,11.2827475,106.3762877
Snack,TH-Thuỳ Trang-95 Đường 13 Tháng 3-KP5-TT.Dầu Tiếng-Bình Dương-0974586993,Binh Duong Province,,444000,convenience,11.282187,106.3740641
Bottle of water,TH-Ngọc Thuỷ-70 Lê Hồng Phong-KP3-TT.Dầu Tiếng-Bình Dương-02743520118,Binh Duong Province,,293000,convenience,11.2873373,106.3808078
Instant noodles,TH-Chị Thuỷ- 41 Lê Hồng Phong-KP5-TT.Dầu Tiếng-Bình Dương-0946577952,Binh Duong Province,,425000,convenience,11.2863633,106.3805194
,Unknown Shop,Binh Duong Province,,225000,yes,11.2863476,106.3805349
Bottle of water,Unknown Shop,Binh Duong Province,,372000,convenience,11.2858781,106.3804329
Snack,TH-Cẩm Nhung- Lê Hồng Phong-KP5-TT.Dầu Tiếng-Bình Dương-0368686522,Binh Duong Province,,230000,convenience,11.2848186,106.3801774
,ĐL-Thuý Vân- 106 Đường 13 Tháng 3-KP5-TT.Dầu Tiếng-Bình Dương-0949462239,Binh Duong Province,,363000,yes,11.2818363,106.3731072
,SB-Quốc Anh-Cách Mạng Tháng Tám-KP5-TT.Dầu Tiếng-Bình Dương-0949296277,Binh Duong Province,,247000,yes,11.2926914,106.370892
Snack,TH-Đào Yến-157 Đường 13 Tháng 3-KP5-TT.Dầu Tiếng-Bình Dương-02743520832,Binh Duong Province,,463000,convenience,11.2816819,106.3716487
Soft drink,TH-Cô Tư- 152 Cách Mạng Tháng Tám-KP5-TT.Dầu Tiếng-Bình Dương-0367247172,Binh Duong Province,,263000,convenience,11.2835361,106.3687944
Instant noodles,TH-Hoàng Sa- 271 Cách Mạng Tháng Tám-KP5-TT.Dầu Tiếng-Bình Dương-0968407239,Binh Duong Province,,389000,convenience,11.2894877,106.370012
,Quầy-Thảo My-253 Cách Mạng Tháng Tám-KP5-TT.Dầu Tiếng-Bình Dương-0985169880,Binh Duong Province,,371000,yes,11.2885178,106.3696705
Instant noodles,TH-Thuỳ Linh-225 Đường 13 Tháng 3-KP2-TT.Dầu Tiếng-Bình Dương-0975105672,Binh Duong Province,,450000,convenience,11.2810109,106.3678584
Snack,TH-Tám Trung-31 Thống Nhất-KP2-TT.Dầu Tiếng-Bình Dương-02743561570,Binh Duong Province,,131000,convenience,11.2773879,106.3605934
Bottle of water,TH-Nam Hưng-18 Thống Nhất-KP2-TT.Dầu Tiếng-Bình Dương,Binh Duong Province,,243000,convenience,11.2774339,106.3605836
